Дата и время;N2;N1;P2;T1;N3;Qtg;V1;VoГГ;3.77F2;Fтк4;3F2;Tк.з.;Lm1;T638;V2;ТРК;dPfgo;dPf2;dPf1;T607;T606;T600;Рс2;Рс1;Fc2;F2;3F1;Fc3;F1;Pm;P615;2F2;Fкпа;Fцс;Fc4;2F1;T4ср
16.01.2022 18:46:00;11931;9093;14,38;-9,3;4601;4337;4,21;7,05;0,11;0,07;0,5;19,3;663,86;85;3,84;40,94;0,624;0,171;0,117;40,3;113,4;80,9;0,17;0,07;0,2;2,35;0,45;0,09;2,91;3,05;1,39;0,69;0,98;0,06;0,11;0,15;676,7
16.01.2022 18:47:00;11928;9090;14,38;-9,4;4600;4347;4,12;6,45;0,09;0,04;0,49;19,3;663,86;85;3,83;40,94;0,632;0,157;0,118;40,3;113,4;80,9;0,16;0,07;0,17;2,31;0,33;0,08;2,89;3,06;1,36;0,72;0,95;0,09;0,2;0,12;676,5
16.01.2022 18:48:00;11928;9093;14,45;-9,2;4602;4352;4,12;6,7;0,08;0,07;0,51;19,3;663,83;85;3,79;40,95;0,621;0,154;0,118;40,3;113,4;80,9;0,17;0,07;0,26;2,35;0,34;0,06;2,97;3,06;1,36;0,66;0,94;0,08;0,17;0,18;677,1
16.01.2022 18:49:00;11929;9090;14,41;-9,3;4599;4340;4,25;6,54;0,12;0,09;0,49;19,4;663,83;84,9;3,8;40,94;0,62;0,156;0,118;40,3;113,4;80,9;0,17;0,07;0,23;2,28;0,35;0,09;2,87;3,03;1,37;0,67;0,89;0,06;0,16;0,21;677,2
16.01.2022 18:50:00;11926;9086;14,4;-9,5;4600;4341;4,08;6,65;0,08;0,06;0,5;19,3;663,8;84,9;3,87;40,94;0,629;0,153;0,118;40,3;113,4;80,9;0,17;0,07;0,21;2,3;0,34;0,09;2,85;3,04;1,38;0,63;0,91;0,12;0,15;0,18;676,7
16.01.2022 18:51:00;11922;9085;14,39;-9,5;4600;4338;4,11;6,5;0,09;0,12;0,52;19,3;663,83;84,9;3,93;40,95;0,63;0,168;0,117;40,3;113,2;80,9;0,17;0,07;0,29;2,28;0,3;0,1;2,79;3,01;1,38;0,6;0,95;0,09;0,09;0,16;676
16.01.2022 18:52:00;11922;9087;14,39;-9,4;4601;4343;4,18;7,21;0,05;0,13;0,5;19;663,8;84,9;3,99;40,94;0,616;0,156;0,118;40,3;113,2;80,8;0,16;0,06;0,2;2,36;0,31;0,08;2,83;3,01;1,38;0,68;0,94;0,08;0,19;0,13;675,9
16.01.2022 18:53:00;11919;9082;14,4;-9,5;4595;4339;4,04;6,6;0,06;0,1;0,49;19;663,86;84,9;4,02;40,93;0,62;0,167;0,117;40,3;113,1;80,8;0,17;0,07;0,19;2,3;0,39;0,05;2,78;2,98;1,39;0,63;0,99;0,11;0,17;0,22;675,8
16.01.2022 18:54:00;11924;9085;14,38;-9,6;4597;4337;4,07;6,63;0,08;0,09;0,49;19,1;663,86;84,9;4,05;40,94;0,631;0,16;0,118;40,3;113;80,8;0,17;0,07;0,23;2,31;0,37;0,1;2,67;3,02;1,38;0,62;0,93;0,06;0,2;0,19;676,4
16.01.2022 18:55:00;11918;9078;14,4;-9,5;4600;4334;4,1;6,52;0,11;0,11;0,47;19,2;663,83;84,9;4,14;40,93;0,623;0,162;0,118;40,3;113;80,8;0,17;0,06;0,18;2,35;0,35;0,06;2,67;3,02;1,38;0,63;0,91;0,1;0,2;0,24;675,4
16.01.2022 18:56:00;11917;9078;14,36;-9,5;4598;4332;4,07;6,45;0,08;0,11;0,49;19;663,8;84,9;4,04;40,94;0,62;0,164;0,118;40,3;113;80,8;0,17;0,06;0,22;2,3;0,35;0,07;2,67;3,05;1,38;0,67;0,97;0,11;0,15;0,15;675,3
16.01.2022 18:57:00;11921;9077;14,38;-9,6;4597;4331;4,03;6,87;0,08;0,06;0,46;19,1;663,8;84,9;4,06;40,94;0,613;0,163;0,117;40,3;112,8;80,8;0,17;0,07;0,37;2,28;0,38;0,06;2,55;2,98;1,37;0,6;0,9;0,12;0,2;0,19;675,4
16.01.2022 18:58:00;11919;9082;14,41;-9,4;4599;4343;4,22;6,95;0,07;0,05;0,47;19,1;663,83;84,9;4,13;40,93;0,619;0,161;0,118;40,3;112,8;80,8;0,17;0,07;0,28;2,26;0,32;0,11;2,61;2,98;1,36;0,62;0,99;0,08;0,15;0,17;675,7
16.01.2022 18:59:00;11922;9086;14,4;-9,7;4599;4337;4,06;7;0,08;0,04;0,49;19,2;663,83;84,9;4,11;40,93;0,617;0,165;0,118;40,3;112,9;80,8;0,16;0,06;0,31;2,32;0,32;0,07;2,57;3;1,37;0,63;0,98;0,11;0,13;0,18;675,9
16.01.2022 19:00:00;11922;9084;14,42;-9,5;4600;4341;4,14;6,5;0,1;0,06;0,51;19,3;663,83;84,9;4,01;40,95;0,617;0,164;0,118;40,3;113;80,8;0,17;0,07;0,16;2,23;0,38;0,03;2,55;3,04;1,38;0,61;0,94;0,09;0,15;0,2;675,8
16.01.2022 19:01:00;11922;9084;14,42;-9,4;4600;4342;4,07;6,7;0,1;0,09;0,46;19,2;663,83;84,9;4;40,94;0,613;0,156;0,117;40,3;113,1;80,8;0,17;0,07;0,24;2,28;0,4;0,09;2,67;2,97;1,38;0,64;0,98;0,16;0,18;0,2;675,8
16.01.2022 19:02:00;11923;9085;14,42;-9,5;4600;4341;4,12;6,75;0,09;0,07;0,49;19;663,86;84,9;4;40,95;0,616;0,164;0,118;40,3;113;80,8;0,17;0,06;0,17;2,31;0,39;0,08;2,62;2,97;1,39;0,66;0,92;0,08;0,14;0,17;675,8
16.01.2022 19:03:00;11924;9085;14,38;-9,6;4600;4335;4,1;6,84;0,06;0,06;0,5;19;663,83;84,9;4,01;40,94;0,615;0,157;0,118;40,3;113;80,8;0,17;0,06;0,31;2,27;0,37;0,07;2,74;3,01;1,36;0,65;0,89;0,09;0,17;0,19;676
16.01.2022 19:04:00;11924;9083;14,39;-9,6;4602;4338;4,13;6,84;0,09;0,06;0,48;18,9;663,8;84,9;4,04;40,94;0,612;0,18;0,117;40,3;112,9;80,8;0,17;0,07;0,24;2,3;0,42;0,09;2,85;3,01;1,39;0,68;0,92;0,08;0,14;0,18;676,3
16.01.2022 19:05:00;11925;9086;14,39;-9,4;4600;4338;4,12;6,76;0,07;0,06;0,47;18,9;663,83;84,9;4,03;40,94;0,626;0,168;0,117;40,3;113;80,8;0,17;0,06;0,3;2,23;0,41;0,07;2,7;3;1,38;0,66;0,96;0,11;0,18;0,15;676,2
16.01.2022 19:06:00;11926;9088;14,43;-9,3;4602;4339;4,21;6,46;0,08;0,06;0,49;18,8;663,83;85;4,05;40,93;0,623;0,156;0,117;40,3;112,9;80,9;0,17;0,07;0,24;2,27;0,32;0,07;2,9;3;1,38;0,67;0,98;0,08;0,19;0,24;676,5
16.01.2022 19:07:00;11926;9087;14,38;-9,2;4600;4339;4,23;6,81;0,06;0,06;0,5;18,9;663,83;85;4,07;40,94;0,613;0,16;0,118;40,3;113;80,9;0,17;0,07;0,23;2,22;0,36;0,06;2,79;2,99;1,38;0,67;0,99;0,07;0,16;0,2;676,6
16.01.2022 19:08:00;11928;9088;14,41;-9,3;4599;4341;4,22;6,89;0,08;0,09;0,49;18,7;663,83;85;4,1;40,94;0,619;0,165;0,118;40,3;113;80,9;0,17;0,07;0,23;2,3;0,38;0,05;2,87;3,02;1,38;0,63;0,89;0,08;0,15;0,17;676,9
16.01.2022 19:09:00;11928;9088;14,41;-9,2;4601;4335;4,19;6,69;0,09;0,11;0,45;18,7;663,83;85;4,02;40,94;0,634;0,16;0,118;40,3;113,1;80,9;0,17;0,07;0,21;2,27;0,42;0,06;2,96;3,03;1,37;0,67;0,91;0,06;0,11;0,2;677,1
16.01.2022 19:10:00;11929;9091;14,38;-9,2;4600;4345;4,16;6,84;0,06;0,15;0,5;18,5;663,83;85,1;4,08;40,93;0,619;0,161;0,117;40,3;113;80,9;0,17;0,07;0,16;2,22;0,34;0,06;2,95;3,04;1,38;0,63;0,95;0,12;0,1;0,15;676,5
16.01.2022 19:11:00;11928;9090;14,4;-9,3;4601;4348;4,13;6,82;0,1;0,11;0,5;18,6;663,83;85;4,01;40,93;0,622;0,164;0,118;40,3;113,1;80,9;0,17;0,07;0,2;2,3;0,28;0,09;2,91;3,03;1,38;0,66;0,92;0,1;0,18;0,18;677
16.01.2022 19:12:00;11931;9092;14,39;-9,2;4603;4344;4,14;6,78;0,07;0,13;0,48;18,8;663,83;85;3,96;40,94;0,628;0,168;0,118;40,3;113,1;80,9;0,18;0,07;0,2;2,24;0,36;0,07;2,95;3,01;1,39;0,69;0,97;0,09;0,15;0,17;677,2
16.01.2022 19:13:00;11926;9087;14,41;-9,2;4599;4340;4,12;6,66;0,13;0,13;0,46;18,8;663,8;85;3,94;40,93;0,632;0,154;0,117;40,3;113,2;81;0,17;0,07;0,23;2,32;0,34;0,07;2,84;3,03;1,38;0,65;0,95;0,08;0,1;0,11;676,9
16.01.2022 19:14:00;11926;9089;14,39;-9,2;4600;4343;4,08;6,63;0,08;0,11;0,48;18,7;663,8;85;3,87;40,94;0,611;0,162;0,118;40,3;113,3;80,9;0,16;0,07;0,18;2,25;0,33;0,06;2,84;3;1,38;0,67;0,98;0,07;0,13;0,16;676,3
16.01.2022 19:15:00;11926;9084;14,41;-9,3;4599;4336;3,98;6,5;0,05;0,15;0,49;18,7;663,8;85;3,9;40,94;0,634;0,176;0,117;40,3;113,3;80,9;0,17;0,07;0,23;2,21;0,37;0,07;2,82;2,99;1,39;0,64;0,97;0,05;0,12;0,13;676,5
16.01.2022 19:16:00;11928;9088;14,41;-9,2;4598;4346;4,1;6,38;0,1;0,12;0,47;18,7;663,8;85;3,87;40,94;0,634;0,163;0,118;40,3;113,4;80,9;0,18;0,07;0,17;2,18;0,38;0,09;2,85;3,01;1,38;0,64;0,97;0,05;0,17;0,13;676,9
16.01.2022 19:17:00;11927;9087;14,39;-9,3;4601;4340;4,08;6,34;0,14;0,13;0,51;18,7;663,83;85;3,85;40,94;0,624;0,166;0,118;40,3;113,3;80,9;0,16;0,07;0,14;2,32;0,31;0,06;2,76;2,98;1,38;0,7;0,98;0,07;0,13;0,14;676,7
16.01.2022 19:18:00;11928;9087;14,4;-9,2;4597;4344;4,05;6,48;0,07;0,09;0,49;18,9;663,86;85,1;3,79;40,94;0,623;0,148;0,117;40,3;113,4;80,9;0,17;0,06;0,19;2,34;0,38;0,05;2,93;3;1,38;0,68;0,92;0,09;0,11;0,12;677,3
16.01.2022 19:19:00;11927;9088;14,38;-9,1;4599;4337;4,15;6,41;0,08;0,1;0,5;18,9;663,8;85,1;3,83;40,94;0,627;0,166;0,118;40,3;113,4;80,9;0,17;0,06;0,23;2,26;0,38;0,05;2,97;2,99;1,39;0,65;0,95;0,08;0,17;0,16;676,8
16.01.2022 19:20:00;11931;9090;14,38;-9;4599;4337;4,16;6,01;0,07;0,07;0,49;18,9;663,83;85,1;3,79;40,94;0,622;0,152;0,118;40,3;113,5;80,9;0,17;0,07;0,24;2,24;0,38;0,06;3,01;2,95;1,37;0,7;0,91;0,08;0,17;0,14;677,5
16.01.2022 19:21:00;11930;9090;14,39;-9,1;4597;4340;4,13;6,37;0,09;0,1;0,49;19;663,83;85,1;3,8;40,94;0,624;0,154;0,118;40,3;113,5;80,9;0,17;0,07;0,16;2,35;0,38;0,05;2,93;2,97;1,37;0,64;0,94;0,05;0,16;0,11;677,5
16.01.2022 19:22:00;11934;9091;14,38;-8,9;4599;4343;4,16;6,79;0,1;0,07;0,5;18,9;663,8;85,1;3,82;40,94;0,625;0,152;0,118;40,3;113,5;80,9;0,16;0,06;0,17;2,28;0,39;0,08;2,92;3,02;1,37;0,69;0,9;0,11;0,18;0,08;678,1
16.01.2022 19:23:00;11933;9092;14,41;-9;4602;4343;4,13;6,46;0,11;0,09;0,5;18,8;663,8;85,1;3,75;40,95;0,638;0,155;0,117;40,3;113,5;80,9;0,17;0,06;0,16;2,27;0,28;0,09;3,05;3,02;1,37;0,7;0,95;0,1;0,12;0,11;677,8
16.01.2022 19:24:00;11935;9095;14,4;-9,1;4600;4341;4,14;6,54;0,09;0,07;0,5;19;663,83;85,1;3,8;40,93;0,622;0,161;0,118;40,3;113,6;80,9;0,16;0,07;0,2;2,26;0,33;0,05;2,98;3,01;1,38;0,72;0,96;0,1;0,18;0,07;678,1
16.01.2022 19:25:00;11937;9096;14,39;-9;4598;4349;4,16;6,15;0,11;0,04;0,49;19;663,8;85,1;3,75;40,93;0,628;0,157;0,118;40,3;113,6;81;0,17;0,07;0,16;2,24;0,37;0,05;3,02;3,02;1,39;0,69;0,99;0,06;0,15;0,09;677,8
16.01.2022 19:26:00;11934;9094;14,38;-8,9;4600;4346;4,2;6,22;0,1;0,05;0,48;19;663,8;85,1;3,79;40,93;0,624;0,173;0,118;40,3;113,7;81;0,16;0,07;0,14;2,23;0,38;0,06;3,01;3;1,41;0,72;0,92;0,07;0,12;0,09;677,9
16.01.2022 19:27:00;11934;9092;14,43;-8,9;4601;4344;4,15;6,29;0,09;0,07;0,49;19,2;663,83;85,1;3,83;40,94;0,628;0,15;0,117;40,3;113,6;81;0,17;0,06;0,2;2,29;0,32;0,07;2,99;3;1,37;0,67;0,91;0,1;0,14;0,09;677,5
16.01.2022 19:28:00;11937;9095;14,41;-8,9;4599;4346;4,07;6,06;0,12;0,05;0,49;19,1;663,8;85,1;3,77;40,94;0,627;0,149;0,117;40,3;113,8;81;0,17;0,07;0,18;2,24;0,33;0,05;2,98;3,04;1,38;0,69;0,97;0,09;0,07;0,14;678,4
16.01.2022 19:29:00;11940;9102;14,41;-8,8;4597;4346;4,13;6,26;0,1;0,04;0,49;19;663,83;85,2;3,75;40,94;0,627;0,168;0,118;40,3;113,6;81;0,17;0,07;0,22;2,28;0,34;0,05;2,96;3,01;1,38;0,7;0,99;0,05;0,14;0,13;678,6
16.01.2022 19:30:00;11936;9095;14,41;-9;4601;4346;4,08;6,13;0,11;0,08;0,5;18,9;663,8;85,2;3,77;40,94;0,647;0,165;0,118;40,3;113,6;81;0,16;0,06;0,18;2,21;0,27;0,06;3,04;3,05;1,37;0,68;0,99;0,06;0,15;0,18;677,8
16.01.2022 19:31:00;11931;9088;14,4;-8,9;4598;4343;4,13;6,17;0,07;0,09;0,43;19;663,8;85,2;3,77;40,93;0,647;0,158;0,118;40,3;113,6;81;0,17;0,06;0,19;2,21;0,28;0,06;3,07;2,96;1,38;0,68;0,89;0,08;0,1;0,14;677,5
16.01.2022 19:32:00;11931;9088;14,4;-8,9;4598;4343;4,13;6,55;0,12;0,09;0,51;18,8;663,8;85,2;3,77;40,93;0,647;0,158;0,118;40,3;113,6;81;0,17;0,06;0,18;2,26;0,34;0,06;3,06;2,96;1,38;0,65;0,98;0,08;0,17;0,1;677,5
16.01.2022 19:33:00;11933;9090;14,41;-8,8;4599;4348;4,14;6,55;0,12;0,09;0,51;18,8;663,86;85,1;3,81;40,93;0,635;0,161;0,117;40,3;113,5;81;0,17;0,07;0,18;2,26;0,34;0,06;3,06;3,02;1,37;0,65;0,98;0,08;0,17;0,1;677,5
16.01.2022 19:34:00;11933;9092;14,4;-8,7;4598;4338;4,16;6,21;0,07;0,05;0,52;18,9;663,83;85,1;3,75;40,94;0,637;0,151;0,118;40,3;113,7;81;0,17;0,07;0,2;2,29;0,32;0,07;2,93;3,04;1,37;0,66;0,96;0,11;0,1;0,11;677,8
16.01.2022 19:35:00;11933;9092;14,41;-9;4599;4336;4,12;6,4;0,08;0,11;0,49;19;663,83;85,1;3,81;40,94;0,632;0,159;0,118;40,3;113,6;81;0,17;0,07;0,13;2,22;0,26;0,03;3,01;3,02;1,36;0,63;0,99;0,12;0,08;0,13;677
16.01.2022 19:36:00;11938;9093;14,39;-8,8;4597;4331;4,12;6,2;0,13;0,05;0,49;18,8;663,8;85,1;3,77;40,94;0,647;0,161;0,117;40,3;113,6;81;0,17;0,06;0,16;2,3;0,32;0,05;3,03;3;1,38;0,66;0,89;0,04;0,09;0,12;678,3
16.01.2022 19:37:00;11934;9092;14,4;-9;4599;4346;4,11;6;0,07;0,1;0,47;18,9;663,86;85,2;3,81;40,93;0,641;0,161;0,118;40,3;113,6;81;0,17;0,06;0,16;2,19;0,26;0,06;3;3,04;1,38;0,67;0,95;0,08;0,18;0,14;677,9
16.01.2022 19:38:00;11936;9094;14,41;-8,9;4598;4335;4,11;6,3;0,09;0,11;0,47;18,9;663,86;85,1;3,87;40,94;0,619;0,165;0,118;40,3;113,5;81;0,17;0,07;0,12;2,27;0,31;0,07;3;3,04;1,38;0,63;0,92;0,1;0,16;0,11;678
16.01.2022 19:39:00;11938;9094;14,41;-8,9;4599;4341;4,13;6,35;0,11;0,07;0,49;18,9;663,8;85,1;3,94;40,94;0,633;0,154;0,118;40,3;113,5;81;0,17;0,07;0,19;2,24;0,37;0,07;3,05;3,04;1,37;0,68;0,97;0,04;0,12;0,11;677,9
16.01.2022 19:40:00;11933;9094;14,38;-9;4599;4343;4,19;6,45;0,12;0,07;0,47;18,9;663,86;85,1;3,98;40,94;0,621;0,164;0,118;40,3;113,4;81;0,18;0,07;0,25;2,26;0,33;0,12;3,09;3,03;1,38;0,65;0,92;0,06;0,15;0,13;677,7
16.01.2022 19:41:00;11935;9093;14,4;-9;4598;4342;4,17;6,09;0,1;0,04;0,52;18,9;663,8;85,1;3,98;40,93;0,627;0,166;0,118;40,3;113,5;81;0,17;0,07;0,24;2,32;0,36;0,04;2,97;3;1,38;0,65;0,95;0,08;0,13;0,15;677,7
16.01.2022 19:42:00;11938;9098;14,41;-8,9;4600;4348;4,21;6,44;0,08;0,07;0,49;18,8;663,78;85,1;3,98;40,94;0,617;0,168;0,118;40,3;113,6;81;0,16;0,07;0,2;2,49;0,31;0,05;3,04;2,96;1,38;0,64;0,92;0,05;0,16;0,15;678
16.01.2022 19:43:00;11937;9096;14,41;-8,8;4601;4336;4,17;6,24;0,14;0,08;0,5;18,9;663,8;85,1;3,92;40,94;0,64;0,164;0,117;40,3;113,6;81;0,16;0,07;0,21;2,43;0,34;0,07;3,05;2,98;1,38;0,63;0,92;0,08;0,1;0,14;678,4
16.01.2022 19:44:00;11936;9094;14,44;-9;4597;4346;4,26;6,37;0,1;0,1;0,51;18,9;663,78;85,1;4,02;40,94;0,635;0,163;0,118;40,3;113,5;81;0,17;0,07;0,17;2,6;0,32;0,07;3,03;3,02;1,38;0,66;0,96;0,12;0,13;0,13;677,8
16.01.2022 19:45:00;11933;9090;14,44;-8,9;4599;4347;4,31;6,34;0,12;0,13;0,49;18,9;663,83;85,1;4,01;40,94;0,635;0,158;0,118;40,3;113,5;81;0,17;0,07;0,19;2,49;0,35;0,08;3,04;3;1,38;0,64;1;0,08;0,2;0,11;677,8
16.01.2022 19:46:00;11934;9092;14,42;-8,8;4601;4344;4,25;6,66;0,11;0,12;0,49;18,9;663,83;85,1;4,02;40,94;0,634;0,166;0,118;40,3;113,5;81;0,17;0,07;0,18;2,47;0,33;0,07;3,05;3;1,38;0,64;0,95;0,08;0,16;0,13;677,8
16.01.2022 19:47:00;11937;9095;14,43;-8,9;4602;4341;4,24;6,31;0,1;0,1;0,51;18,9;663,83;85,1;4,1;41,08;0,622;0,15;0,118;40,3;113,5;81;0,18;0,07;0,18;2,48;0,3;0,05;3;3,02;1,37;0,65;0,88;0,08;0,18;0,09;677,9
16.01.2022 19:48:00;11939;9098;14,4;-8,8;4604;4352;4,25;6,67;0,11;0,1;0,51;18,8;663,83;85,1;4,13;41,09;0,608;0,173;0,118;40,3;113,4;81;0,17;0,06;0,17;2,49;0,33;0,07;3,05;3,05;1,39;0,69;0,98;0,09;0,15;0,11;678,6
16.01.2022 19:49:00;11939;9099;14,42;-8,9;4601;4353;4,14;6,28;0,07;0,08;0,49;18,9;663,8;85,2;4,08;41,09;0,616;0,154;0,118;40,3;113,4;81;0,16;0,07;0,18;2,42;0,33;0,07;3;3,02;1,39;0,64;0,97;0,09;0,1;0,07;678,3
16.01.2022 19:50:00;11943;9101;14,4;-9;4600;4353;4,23;6,42;0,12;0,12;0,5;19,1;663,83;85,1;4,12;41,09;0,619;0,152;0,117;40,3;113,4;81;0,17;0,07;0,18;2,55;0,29;0,06;3;3,02;1,36;0,68;0,9;0,06;0,11;0,08;679,1
16.01.2022 19:51:00;11937;9097;14,39;-9;4600;4346;4,2;6,31;0,08;0,09;0,49;19,1;663,8;85,1;4,07;41,09;0,633;0,149;0,117;40,3;113,5;81,1;0,17;0,06;0,29;2,48;0,34;0,06;2,98;2,99;1,38;0,71;0,9;0,06;0,13;0,13;678
16.01.2022 19:52:00;11937;9097;14,39;-9;4600;4346;4,2;6,31;0,08;0,09;0,49;19,1;663,8;85,1;4,07;41,09;0,633;0,149;0,117;40,3;113,5;81,1;0,17;0,06;0,29;2,48;0,34;0,06;2,98;2,99;1,38;0,71;0,9;0,06;0,13;0,13;678
16.01.2022 19:53:00;11936;9094;14,4;-8,9;4601;4344;4,26;6,08;0,08;0,08;0,49;19,1;663,83;85,1;4,03;41,08;0,61;0,171;0,118;40,3;113,5;81,1;0,17;0,07;0,13;2,52;0,37;0,07;2,93;3;1,38;0,66;0,89;0,09;0,11;0,11;678,1
16.01.2022 19:54:00;11940;9100;14,41;-8,8;4600;4354;4,25;6,43;0,08;0,1;0,45;19,1;663,83;85,1;3,92;41,08;0,611;0,172;0,118;40,3;113,7;81,1;0,17;0,07;0,17;2,48;0,25;0,07;3,02;2,97;1,38;0,68;0,91;0,07;0,14;0,13;678,9
16.01.2022 19:55:00;11940;9100;14,41;-8,9;4601;4351;4,28;6,61;0,1;0,1;0,5;19,1;663,83;85,1;3,95;41,08;0,62;0,169;0,118;40,3;113,7;81;0,17;0,07;0,19;2,51;0,38;0,09;2,94;3,04;1,39;0,65;0,94;0,11;0,27;0,18;678,3
16.01.2022 19:56:00;11939;9096;14,4;-8,8;4602;4353;4,26;6,55;0,09;0,07;0,49;18,9;663,8;85,1;3,9;41,09;0,615;0,163;0,118;40,3;113,8;81,1;0,16;0,06;0,13;2,58;0,3;0,09;2,92;3,02;1,39;0,68;0,95;0,1;0,17;0,18;678,4
16.01.2022 19:57:00;11938;9100;14,42;-9;4603;4351;4,3;6,76;0,11;0,08;0,5;19;663,86;85,1;3,94;41,08;0,624;0,169;0,117;40,3;113,7;81,1;0,17;0,07;0,21;2,6;0,27;0,06;2,98;2,98;1,38;0,71;0,89;0,1;0,13;0,15;678,2
16.01.2022 19:58:00;11936;9096;14,41;-8,8;4600;4347;4,33;6,47;0,08;0,07;0,47;19,2;663,8;85,1;3,94;41,09;0,622;0,158;0,118;40,3;113,7;81;0,17;0,07;0,3;2,59;0,37;0,06;2,98;3,01;1,39;0,68;0,96;0,09;0,15;0,14;678,2
16.01.2022 19:59:00;11941;9099;14,42;-8,9;4602;4352;4,39;6,78;0,08;0,08;0,5;19,1;663,8;85,1;3,92;41,06;0,622;0,163;0,118;40,3;113,7;81,1;0,17;0,07;0,14;2,63;0,37;0,08;2,93;3;1,4;0,67;0,89;0,07;0,16;0,13;678,5
16.01.2022 20:00:00;11937;9096;14,43;-9;4604;4343;4,34;6,79;0,1;0,13;0,52;19,1;663,86;85,1;3,89;41,03;0,618;0,157;0,118;40,3;113,7;81,1;0,17;0,07;0,23;2,58;0,35;0,06;2,96;3,02;1,36;0,67;0,94;0,1;0,1;0,14;678,2
16.01.2022 20:01:00;11937;9100;14,45;-9,1;4603;4348;4,39;6,87;0,06;0,18;0,5;19,4;663,83;85,1;3,96;41,03;0,618;0,16;0,117;40,3;113,7;81;0,16;0,06;0,24;2,7;0,34;0,11;2,92;3,04;1,36;0,71;0,96;0,1;0,16;0,12;678,3
16.01.2022 20:02:00;11938;9100;14,44;-8,8;4600;4346;4,28;6,39;0,14;0,2;0,5;19,4;663,83;85,1;3,9;40,98;0,621;0,168;0,118;40,3;113,6;81;0,17;0,07;0,21;2,61;0,32;0,03;2,91;3,03;1,38;0,69;0,9;0,09;0,18;0,14;678,1
16.01.2022 20:03:00;11931;9093;14,4;-9;4600;4343;4,32;6,44;0,09;0,12;0,49;19,4;663,8;85;3,9;40,99;0,616;0,158;0,118;40,3;113,7;81;0,17;0,07;0,26;2,71;0,26;0,06;2,87;3,01;1,38;0,66;0,92;0,07;0,16;0,13;677,3
16.01.2022 20:04:00;11933;9093;14,41;-9,1;4602;4346;4,37;6,95;0,08;0,14;0,52;19,5;663,78;85;3,92;40,98;0,621;0,165;0,118;40,3;113,6;81;0,17;0,07;0,18;2,67;0,36;0,06;2,99;3,01;1,39;0,62;0,97;0,11;0,14;0,11;677,3
16.01.2022 20:05:00;11930;9090;14,39;-9,2;4601;4338;4,29;6,35;0,08;0,23;0,5;19,5;663,83;85;3,9;40,99;0,632;0,162;0,118;40,3;113,6;81;0,16;0,07;0,17;2,66;0,31;0,07;2,88;2,99;1,39;0,69;0,95;0,12;0,07;0,11;677,1
16.01.2022 20:06:00;11933;9089;14,42;-9;4597;4345;4,37;6,56;0,11;0,15;0,5;19,4;663,8;85;3,85;40,99;0,623;0,166;0,117;40,3;113,7;81;0,17;0,07;0,22;2,63;0,3;0,09;2,93;2,99;1,39;0,69;0,87;0,08;0,12;0,13;677,5
16.01.2022 20:07:00;11932;9091;14,39;-9,1;4600;4342;4,31;6,48;0,11;0,17;0,52;19,5;663,8;85;3,92;40,98;0,629;0,162;0,118;40,3;113,5;81;0,16;0,07;0,2;2,71;0,33;0,05;2,96;2,99;1,37;0,66;0,89;0,09;0,14;0,11;677,4
16.01.2022 20:08:00;11935;9092;14,4;-9,1;4598;4346;4,32;6,28;0,09;0,13;0,49;19,3;663,83;85;3,96;40,99;0,639;0,167;0,118;40,3;113,6;81;0,17;0,06;0,17;2,66;0,38;0,08;2,99;3,01;1,38;0,66;0,88;0,07;0,09;0,11;677,3
16.01.2022 20:09:00;11929;9089;14,41;-8,9;4598;4345;4,36;6,69;0,1;0,11;0,5;19,2;663,8;85;4,03;40,98;0,652;0,149;0,117;40,3;113,6;81;0,17;0,07;0,24;2,7;0,37;0,05;2,98;3;1,37;0,68;0,98;0,09;0,15;0,16;677
16.01.2022 20:10:00;11933;9091;14,41;-9,2;4597;4339;4,27;6,66;0,1;0,13;0,5;19,3;663,83;85;4,02;40,99;0,628;0,154;0,118;40,3;113,4;81;0,17;0,07;0,19;2,67;0,35;0,08;2,92;3,04;1,37;0,65;0,98;0,08;0,07;0,12;677,4
16.01.2022 20:11:00;11933;9094;14,41;-9;4602;4350;4,38;6,31;0,11;0,11;0,47;19,3;663,8;85;4,11;40,98;0,629;0,17;0,117;40,3;113,4;81;0,17;0,06;0,2;2,68;0,36;0,07;2,9;3,05;1,4;0,63;0,89;0,09;0,17;0,18;677,5
16.01.2022 20:12:00;11931;9092;14,38;-9,2;4600;4342;4,3;6,78;0,09;0,09;0,49;19,4;663,83;85;4,13;40,99;0,612;0,157;0,118;40,3;113,5;81;0,16;0,07;0,23;2,73;0,31;0,09;2,85;3,01;1,38;0,66;0,92;0,06;0,22;0,13;677,4
16.01.2022 20:13:00;11930;9091;14,42;-9,2;4600;4349;4,3;6,46;0,09;0,07;0,5;19,2;663,83;85;4,16;40,98;0,626;0,161;0,117;40,3;113,3;80,9;0,17;0,06;0,21;2,67;0,38;0,08;2,91;3,01;1,38;0,64;1,01;0,1;0,11;0,15;677,4
16.01.2022 20:14:00;11931;9092;14,4;-9,2;4598;4343;4,34;6,54;0,1;0,08;0,51;19,2;663,8;85;4,14;40,98;0,62;0,179;0,118;40,3;113,3;80,9;0,17;0,07;0,2;2,5;0,3;0,1;2,89;3;1,4;0,64;0,89;0,06;0,15;0,17;677,4
